TEHBInnTier1FamilyMOOP,State
"$12,000 ",AZ
"$12,000 ",AZ
"$12,000 ",AZ
$0 ,AZ
"$12,000 ",AZ
"$10,000 ",AZ
"$10,000 ",AZ
$0 ,AZ
"$10,000 ",AZ
"$12,700 ",AZ
"$12,700 ",AZ
"$12,700 ",AZ
"$12,700 ",AZ
$0 ,AZ
"$12,700 ",AZ
"$12,700 ",AZ
"$12,700 ",AZ
"$10,400 ",AZ
"$4,500 ",AZ
"$4,500 ",AZ
"$12,700 ",AZ
"$12,700 ",AZ
$0 ,AZ
"$12,700 ",AZ
"$10,400 ",AZ
"$4,500 ",AZ
"$4,500 ",AZ
"$12,700 ",AZ
"$12,700 ",AZ
"$12,700 ",AZ
"$12,700 ",AZ
"$12,000 ",AZ
$0 ,AZ
"$12,700 ",AZ
"$12,000 ",AZ
"$12,000 ",AZ
"$10,400 ",AZ
"$4,500 ",AZ
"$12,000 ",AZ
"$2,000 ",AZ
"$12,000 ",AZ
"$12,000 ",AZ
$0 ,AZ
"$12,000 ",AZ
"$12,000 ",AZ
"$12,000 ",AZ
$0 ,AZ
"$12,000 ",AZ
"$12,700 ",AZ
"$12,700 ",AZ
"$4,000 ",AZ
"$4,000 ",AZ
"$3,000 ",AZ
"$3,000 ",AZ
"$2,000 ",AZ
"$2,000 ",AZ
"$6,000 ",AZ
"$6,000 ",AZ
"$8,000 ",AZ
"$8,000 ",AZ
"$7,000 ",AZ
"$7,000 ",AZ
"$10,000 ",AZ
"$10,000 ",AZ
"$12,700 ",AZ
"$12,700 ",AZ
"$12,700 ",AZ
"$12,700 ",AZ
"$4,000 ",AZ
"$4,000 ",AZ
"$3,000 ",AZ
"$3,000 ",AZ
"$2,000 ",AZ
"$2,000 ",AZ
"$6,000 ",AZ
"$6,000 ",AZ
"$8,000 ",AZ
"$8,000 ",AZ
"$7,000 ",AZ
"$7,000 ",AZ
"$10,000 ",AZ
"$10,000 ",AZ
"$12,700 ",AZ
"$12,700 ",AZ
"$12,700 ",AZ
"$12,700 ",AZ
"$3,000 ",AZ
"$3,000 ",AZ
"$2,000 ",AZ
"$2,000 ",AZ
"$8,000 ",AZ
"$8,000 ",AZ
"$7,000 ",AZ
"$7,000 ",AZ
"$10,000 ",AZ
"$10,000 ",AZ
"$12,700 ",AZ
"$12,700 ",AZ
"$12,700 ",AZ
"$12,700 ",AZ
"$10,000 ",AZ
"$10,000 ",AZ
"$12,700 ",AZ
"$12,700 ",AZ
"$10,000 ",AZ
"$10,000 ",AZ
"$3,000 ",AZ
"$3,000 ",AZ
"$10,000 ",FL
"$12,000 ",FL
"$6,000 ",FL
"$10,000 ",FL
$0 ,FL
"$10,000 ",FL
"$12,500 ",FL
"$12,500 ",FL
"$12,700 ",AZ
"$10,400 ",AZ
,AZ
"$4,000 ",AZ
"$4,000 ",AZ
"$4,000 ",AZ
"$2,000 ",AZ
"$4,500 ",AZ
"$4,000 ",AZ
"$12,700 ",AZ
"$12,700 ",AZ
"$12,700 ",AZ
$0 ,AZ
"$12,700 ",AZ
"$10,400 ",AZ
"$12,700 ",AZ
"$12,700 ",AZ
"$12,700 ",AZ
"$12,700 ",AZ
$0 ,AZ
"$7,000 ",AZ
"$7,000 ",AZ
$0 ,AZ
"$7,000 ",AZ
"$5,400 ",AZ
"$2,000 ",AZ
"$8,000 ",AZ
"$8,000 ",AZ
"$9,000 ",AZ
$0 ,AZ
,AZ
,AZ
,FL
,FL
,FL
"$10,000 ",FL
$0 ,FL
"$4,000 ",AZ
"$9,000 ",AZ
"$10,400 ",FL
"$2,500 ",FL
"$2,500 ",FL
"$10,000 ",FL
$0 ,FL
"$8,400 ",FL
"$8,400 ",FL
"$4,500 ",FL
"$1,600 ",FL
"$12,500 ",FL
"$7,000 ",AZ
"$7,000 ",AZ
"$10,000 ",AZ
"$10,000 ",AZ
"$12,700 ",AZ
"$12,700 ",AZ
"$12,700 ",AZ
"$12,700 ",AZ
"$10,000 ",AZ
"$10,000 ",AZ
"$12,700 ",AZ
"$12,700 ",AZ
"$10,000 ",AZ
"$10,000 ",AZ
"$11,000 ",AZ
"$11,000 ",AZ
"$11,000 ",AZ
"$11,000 ",AZ
$0 ,AZ
"$11,000 ",AZ
"$11,000 ",AZ
"$11,000 ",AZ
"$11,000 ",AZ
"$11,000 ",AZ
$0 ,AZ
"$11,000 ",AZ
"$12,700 ",AZ
"$4,500 ",AZ
"$4,500 ",AZ
,FL
,FL
,FL
,FL
,FL
,FL
"$10,000 ",FL
"$12,500 ",FL
,AZ
,AZ
,FL
,FL
,FL
,FL
"$4,500 ",AZ
"$2,000 ",AZ
$0 ,FL
"$12,500 ",FL
"$10,400 ",FL
"$2,500 ",FL
"$2,500 ",FL
"$10,000 ",FL
"$10,000 ",FL
$0 ,FL
$0 ,FL
"$12,500 ",FL
$800 ,AZ
"$12,000 ",AZ
"$12,700 ",AZ
"$12,700 ",AZ
"$12,000 ",AZ
$0 ,AZ
"$12,000 ",AZ
"$12,700 ",AZ
"$12,700 ",AZ
"$12,700 ",AZ
"$12,700 ",AZ
$0 ,AZ
"$12,700 ",AZ
"$12,700 ",AZ
"$12,700 ",AZ
,AZ
,AZ
,AZ
,AZ
,AZ
,AZ
,AZ
,AZ
,AZ
,AZ
,AZ
,AZ
,AZ
,AZ
,AZ
,AZ
,AZ
,AZ
,AZ
,AZ
,AZ
,AZ
,AZ
,AZ
,AZ
,AZ
,AZ
,AZ
,AZ
,AZ
,AZ
,AZ
,AZ
,AZ
,AZ
,AZ
,AZ
,FL
,FL
,FL
,FL
,FL
"$10,000 ",FL
"$12,500 ",FL
"$12,500 ",FL
$0 ,FL
"$12,500 ",FL
"$10,400 ",FL
"$2,500 ",FL
"$2,500 ",FL
,FL
,FL
,FL
"$12,500 ",FL
$0 ,FL
"$12,500 ",FL
"$10,400 ",FL
"$2,500 ",FL
"$2,500 ",FL
$0 ,FL
"$8,400 ",FL
"$8,400 ",FL
"$4,500 ",FL
"$1,600 ",FL
"$12,500 ",FL
"$12,500 ",FL
$0 ,FL
$0 ,FL
"$4,000 ",FL
"$5,000 ",FL
"$5,000 ",FL
"$12,700 ",FL
"$12,700 ",FL
"$4,000 ",FL
"$4,000 ",FL
"$8,000 ",FL
"$8,000 ",FL
"$12,500 ",FL
"$12,500 ",FL
"$5,200 ",FL
"$5,200 ",FL
"$5,000 ",FL
"$5,000 ",FL
$0 ,FL
"$5,000 ",FL
"$12,500 ",FL
$0 ,FL
"$12,500 ",FL
"$5,200 ",FL
"$5,200 ",FL
"$8,400 ",FL
"$10,000 ",FL
"$10,000 ",FL
$0 ,FL
"$10,000 ",FL
"$12,500 ",FL
"$12,500 ",FL
$0 ,FL
"$12,500 ",FL
"$5,200 ",FL
"$5,200 ",FL
$0 ,FL
"$5,200 ",FL
"$8,400 ",FL
"$8,400 ",FL
"$12,500 ",FL
$0 ,FL
"$12,500 ",FL
"$12,500 ",FL
"$5,200 ",FL
$0 ,FL
$0 ,FL
"$12,500 ",FL
"$12,500 ",FL
"$12,500 ",FL
$0 ,FL
"$12,500 ",FL
"$12,500 ",FL
"$12,500 ",FL
"$12,500 ",FL
$0 ,FL
"$12,500 ",FL
"$5,200 ",FL
"$5,200 ",FL
$0 ,FL
"$5,200 ",FL
"$8,400 ",FL
"$8,400 ",FL
$0 ,FL
"$8,400 ",FL
"$8,400 ",FL
"$4,500 ",FL
"$1,600 ",FL
"$12,500 ",FL
"$12,500 ",FL
$0 ,FL
"$12,500 ",FL
"$12,500 ",FL
"$12,500 ",FL
$0 ,FL
"$5,200 ",FL
"$8,400 ",FL
"$8,400 ",FL
"$8,400 ",FL
$0 ,FL
$0 ,FL
"$12,500 ",FL
"$10,400 ",FL
"$4,500 ",FL
"$10,400 ",FL
"$4,000 ",FL
"$4,000 ",FL
"$12,500 ",FL
"$12,500 ",FL
$0 ,FL
"$8,400 ",FL
"$8,400 ",FL
"$12,500 ",FL
"$12,500 ",FL
"$12,700 ",FL
"$10,400 ",FL
"$4,000 ",FL
"$4,000 ",FL
"$4,500 ",FL
"$1,600 ",FL
"$12,500 ",FL
"$12,500 ",FL
$0 ,FL
"$12,500 ",FL
"$12,500 ",FL
"$12,500 ",FL
$0 ,FL
"$12,500 ",FL
"$12,700 ",FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
"$4,500 ",FL
"$12,700 ",FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
"$10,400 ",FL
"$12,500 ",FL
"$10,400 ",FL
"$12,500 ",FL
"$12,500 ",FL
,FL
,FL
,FL
,FL
$0 ,FL
"$8,400 ",FL
"$4,500 ",FL
"$4,500 ",FL
"$4,500 ",FL
"$4,500 ",FL
"$12,500 ",FL
"$12,500 ",FL
$0 ,FL
"$12,500 ",FL
"$5,000 ",FL
"$5,000 ",FL
$0 ,FL
"$5,000 ",FL
"$12,500 ",FL
"$12,500 ",FL
$0 ,FL
"$12,500 ",FL
"$5,000 ",FL
"$5,000 ",FL
$0 ,FL
"$5,000 ",FL
"$12,700 ",FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
"$10,400 ",FL
"$4,500 ",FL
"$4,500 ",FL
"$12,700 ",FL
"$12,700 ",FL
$0 ,FL
"$4,000 ",FL
"$4,000 ",FL
$0 ,FL
"$4,000 ",FL
$0 ,FL
"$5,000 ",FL
"$5,000 ",FL
"$5,000 ",FL
$0 ,FL
"$5,000 ",FL
"$8,400 ",FL
"$4,500 ",FL
"$4,000 ",FL
"$4,000 ",FL
"$9,000 ",FL
$0 ,FL
"$11,000 ",FL
"$11,000 ",FL
"$10,000 ",FL
"$12,500 ",FL
"$12,500 ",FL
$0 ,FL
"$12,500 ",FL
"$12,700 ",FL
"$12,700 ",FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
"$10,400 ",FL
"$4,000 ",FL
"$4,000 ",FL
"$12,500 ",FL
"$12,500 ",FL
$0 ,FL
"$12,500 ",FL
"$10,400 ",FL
"$12,500 ",FL
"$12,500 ",FL
$0 ,FL
"$12,500 ",FL
"$5,000 ",FL
"$5,000 ",FL
$0 ,FL
"$5,000 ",FL
"$12,500 ",FL
"$12,500 ",FL
"$12,500 ",FL
"$12,500 ",FL
$0 ,FL
"$12,500 ",FL
"$4,000 ",FL
"$4,000 ",FL
$0 ,FL
"$4,000 ",FL
"$4,000 ",FL
"$4,000 ",FL
$0 ,FL
"$4,000 ",FL
$0 ,FL
"$12,500 ",FL
"$12,500 ",FL
"$12,500 ",FL
$0 ,FL
"$12,500 ",FL
"$12,500 ",FL
"$12,500 ",FL
$0 ,FL
"$12,500 ",FL
$0 ,FL
"$12,500 ",FL
"$9,000 ",FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
"$12,700 ",FL
$0 ,FL
"$4,000 ",FL
"$4,000 ",FL
"$12,700 ",FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
"$10,400 ",FL
"$4,500 ",FL
"$2,350 ",FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
"$10,400 ",FL
"$4,500 ",FL
"$2,350 ",FL
"$10,000 ",FL
"$12,700 ",FL
"$12,700 ",FL
"$8,000 ",FL
"$8,000 ",FL
"$6,000 ",FL
"$6,000 ",FL
"$7,000 ",FL
"$7,000 ",FL
"$6,000 ",FL
"$6,000 ",FL
"$6,000 ",FL
"$6,000 ",FL
"$12,000 ",FL
"$12,000 ",FL
"$12,000 ",FL
"$12,000 ",FL
"$12,700 ",FL
"$12,700 ",FL
"$9,000 ",FL
"$9,000 ",FL
"$6,000 ",FL
"$6,000 ",FL
,FL
,FL
"$1,600 ",FL
"$12,500 ",FL
"$12,500 ",FL
$0 ,FL
"$12,500 ",FL
"$12,500 ",FL
"$12,500 ",FL
$0 ,FL
,FL
,FL
,FL
,FL
$0 ,FL
"$5,200 ",FL
"$8,400 ",FL
"$8,400 ",FL
"$4,500 ",FL
"$12,700 ",FL
"$10,400 ",FL
"$2,500 ",FL
"$2,500 ",FL
"$10,000 ",FL
"$12,500 ",FL
"$12,500 ",FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
"$10,400 ",FL
"$4,500 ",FL
"$4,500 ",FL
$0 ,FL
"$12,500 ",FL
"$12,700 ",FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
"$10,400 ",FL
"$4,500 ",FL
"$5,200 ",FL
$0 ,FL
"$5,200 ",FL
"$8,400 ",FL
"$8,400 ",FL
$0 ,FL
"$8,400 ",FL
"$8,400 ",FL
"$4,500 ",FL
"$1,600 ",FL
"$12,500 ",FL
"$12,500 ",FL
$0 ,FL
"$12,500 ",FL
"$12,500 ",FL
"$5,200 ",FL
,FL
,FL
"$12,000 ",FL
"$10,000 ",FL
"$10,000 ",FL
"$6,000 ",FL
$0 ,FL
"$10,000 ",FL
"$12,500 ",FL
"$12,500 ",FL
$0 ,FL
"$12,500 ",FL
"$10,000 ",FL
$0 ,FL
"$10,000 ",FL
"$12,500 ",FL
"$12,500 ",FL
$0 ,FL
"$12,500 ",FL
"$10,400 ",FL
"$2,500 ",FL
"$2,500 ",FL
"$5,200 ",FL
"$5,200 ",FL
"$5,000 ",FL
"$5,000 ",FL
$0 ,FL
"$5,000 ",FL
"$12,500 ",FL
"$12,500 ",FL
$0 ,FL
"$12,500 ",FL
"$5,000 ",FL
"$5,000 ",FL
$0 ,FL
"$5,000 ",FL
"$12,500 ",FL
"$12,500 ",FL
$0 ,FL
"$12,500 ",FL
"$12,500 ",FL
"$12,500 ",FL
$0 ,FL
"$12,500 ",FL
"$12,500 ",FL
"$12,500 ",FL
$0 ,FL
"$12,500 ",FL
"$4,000 ",FL
"$4,000 ",FL
$0 ,FL
"$4,000 ",FL
"$4,000 ",FL
"$4,000 ",FL
$0 ,FL
"$4,000 ",FL
"$12,500 ",FL
"$12,500 ",FL
$0 ,FL
"$12,500 ",FL
"$10,400 ",FL
"$4,000 ",FL
"$4,000 ",FL
"$12,500 ",FL
"$12,500 ",FL
$0 ,FL
"$12,500 ",FL
"$10,400 ",FL
"$4,000 ",FL
"$4,000 ",FL
"$7,000 ",FL
"$7,000 ",FL
"$2,800 ",FL
"$1,150 ",FL
"$10,000 ",FL
"$10,000 ",FL
$0 ,FL
"$10,000 ",FL
"$8,500 ",FL
"$2,900 ",FL
"$1,200 ",FL
"$5,000 ",FL
"$5,000 ",FL
$0 ,FL
"$12,600 ",FL
"$12,600 ",FL
"$1,500 ",FL
"$7,000 ",FL
"$3,000 ",FL
"$12,600 ",FL
"$12,600 ",FL
Not Applicable,FL
,FL
,FL
"$12,700 ",FL
"$12,600 ",FL
"$12,600 ",FL
$0 ,FL
"$12,700 ",FL
,FL
,FL
,FL
Not Applicable,FL
,FL
"$7,000 ",FL
$0 ,FL
$0 ,FL
"$12,700 ",FL
"$12,700 ",FL
"$12,700 ",FL
$0 ,FL
"$12,600 ",FL
"$3,000 ",FL
"$3,000 ",FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
"$10,400 ",FL
"$2,400 ",FL
"$1,000 ",FL
"$10,000 ",FL
"$10,000 ",FL
$0 ,FL
"$10,000 ",FL
,FL
,FL
,FL
"$9,500 ",FL
"$2,900 ",FL
"$1,500 ",FL
"$7,000 ",FL
"$7,000 ",FL
$0 ,FL
"$7,000 ",FL
"$3,000 ",FL
"$3,000 ",FL
$0 ,FL
$0 ,FL
"$12,600 ",FL
"$9,500 ",FL
"$2,900 ",FL
"$1,500 ",FL
"$5,000 ",FL
"$12,700 ",FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
"$12,700 ",FL
"$12,700 ",FL
$0 ,FL
"$7,000 ",FL
"$12,700 ",FL
"$12,700 ",FL
,FL
,FL
,FL
"$4,200 ",FL
"$2,000 ",FL
"$12,700 ",FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
"$12,700 ",FL
,FL
$0 ,FL
"$3,000 ",FL
"$10,400 ",FL
"$12,700 ",FL
Not Applicable,FL
,FL
"$12,700 ",FL
,FL
"$12,700 ",FL
"$12,600 ",FL
"$12,600 ",FL
$0 ,FL
"$12,600 ",FL
"$9,500 ",FL
"$2,900 ",FL
"$12,700 ",FL
"$12,700 ",FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
"$7,000 ",FL
"$3,000 ",FL
"$3,000 ",FL
$0 ,FL
"$3,000 ",FL
"$12,700 ",FL
"$12,700 ",FL
"$12,600 ",FL
"$12,600 ",FL
$0 ,FL
"$12,600 ",FL
"$12,700 ",FL
"$12,700 ",FL
"$12,600 ",FL
"$12,600 ",FL
$0 ,FL
"$12,600 ",FL
"$12,700 ",FL
"$12,700 ",FL
$0 ,FL
"$12,600 ",FL
"$12,700 ",FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
$0 ,FL
,FL
"$12,700 ",FL
,FL
"$12,700 ",FL
,FL
$0 ,FL
"$12,700 ",FL
"$9,000 ",FL
"$4,500 ",FL
"$4,500 ",FL
"$12,700 ",FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
"$12,700 ",FL
,FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
"$12,700 ",FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
"$8,500 ",FL
"$2,800 ",FL
"$1,150 ",FL
"$12,700 ",FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
"$12,700 ",FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
"$9,000 ",FL
,FL
,FL
"$12,700 ",FL
"$12,700 ",FL
,FL
$0 ,FL
"$12,700 ",FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
"$12,000 ",FL
"$12,000 ",FL
$0 ,FL
"$12,000 ",FL
"$12,700 ",FL
"$12,700 ",FL
"$6,400 ",FL
"$4,200 ",FL
Not Applicable,FL
,FL
"$12,700 ",FL
"$12,700 ",FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
"$12,700 ",FL
"$12,700 ",FL
,FL
$0 ,FL
"$12,700 ",FL
,FL
,FL
"$12,700 ",FL
,FL
"$12,700 ",FL
"$12,700 ",FL
"$2,000 ",FL
"$12,700 ",FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
"$6,400 ",FL
"$12,700 ",FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
$0 ,FL
"$4,500 ",FL
"$4,500 ",FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
$0 ,FL
,FL
,FL
"$12,700 ",FL
"$12,700 ",FL
,FL
Not Applicable,FL
"$12,700 ",FL
Not Applicable,FL
"$12,700 ",FL
Not Applicable,FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
,FL
$0 ,FL
"$12,700 ",FL
"$12,700 ",FL
$0 ,FL
Not Applicable,FL
,FL
Not Applicable,FL
Not Applicable,FL
,FL
Not Applicable,FL
,FL
Not Applicable,FL
,FL
Not Applicable,FL
,FL
Not Applicable,FL
,FL
,FL
Not Applicable,FL
,FL
Not Applicable,FL
Not Applicable,FL
Not Applicable,FL
,FL
Not Applicable,FL
,FL
Not Applicable,FL
Not Applicable,FL
,FL
Not Applicable,FL
Not Applicable,FL
"$12,700 ",FL
Not Applicable,FL
"$12,700 ",FL
"$12,700 ",FL
$0 ,FL
,FL
$0 ,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
"$12,700 ",FL
,FL
"$12,700 ",FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
"$12,700 ",FL
,FL
"$12,700 ",FL
$0 ,FL
,FL
"$12,700 ",FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
"$12,700 ",FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
"$12,700 ",FL
"$12,700 ",FL
"$12,700 ",FL
"$12,700 ",FL
"$12,700 ",FL
"$12,700 ",FL
,FL
"$12,700 ",FL
,FL
"$12,700 ",FL
,FL
"$12,700 ",FL
"$12,700 ",FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
"$12,700 ",FL
,FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
"$12,700 ",FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
,FL
"$12,700 ",FL
,FL
$0 ,FL
,FL
"$12,700 ",FL
"$12,700 ",FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
"$12,700 ",FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
"$12,700 ",FL
,FL
"$12,700 ",FL
,FL
$0 ,FL
,FL
"$12,700 ",FL
,FL
"$12,700 ",FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
"$12,700 ",FL
"$12,700 ",FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
"$12,700 ",FL
"$12,700 ",FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
"$12,700 ",FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
"$12,700 ",FL
"$12,700 ",FL
,FL
,FL
"$12,700 ",FL
,FL
"$12,700 ",FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
"$12,700 ",FL
"$10,400 ",FL
"$4,500 ",FL
"$4,500 ",FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
"$12,700 ",FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
"$10,400 ",FL
"$4,500 ",FL
"$4,500 ",FL
"$4,500 ",FL
"$12,700 ",FL
$0 ,FL
,FL
,FL
"$4,500 ",FL
"$3,000 ",FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
"$12,600 ",FL
$0 ,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
"$10,400 ",FL
"$4,500 ",FL
"$4,500 ",FL
$0 ,FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
$0 ,FL
"$12,700 ",FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
,FL
,FL
,FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
"$10,400 ",FL
"$4,500 ",FL
"$4,500 ",FL
,FL
"$10,000 ",FL
$0 ,FL
"$10,000 ",FL
"$10,000 ",FL
$0 ,FL
"$10,000 ",FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
"$10,400 ",FL
"$4,500 ",FL
"$3,000 ",FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
"$10,400 ",FL
"$12,600 ",FL
"$12,600 ",FL
$0 ,FL
"$12,600 ",FL
,FL
,FL
,FL
"$12,700 ",FL
"$10,000 ",FL
"$3,000 ",FL
"$1,200 ",FL
"$6,000 ",FL
"$7,000 ",FL
"$6,000 ",FL
"$7,000 ",FL
$0 ,FL
"$6,000 ",FL
"$10,000 ",FL
"$6,000 ",FL
"$10,000 ",FL
"$6,000 ",FL
$0 ,FL
,FL
,FL
,FL
"$10,400 ",FL
"$4,500 ",FL
"$4,500 ",FL
"$10,000 ",FL
"$12,700 ",FL
"$10,000 ",FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
"$10,400 ",FL
"$4,500 ",FL
"$10,400 ",FL
"$4,500 ",FL
"$4,500 ",FL
"$12,700 ",FL
$0 ,FL
$0 ,FL
"$12,700 ",FL
"$12,700 ",FL
"$12,700 ",FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
"$12,700 ",FL
"$12,700 ",FL
"$12,700 ",FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
"$10,400 ",FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
"$10,400 ",FL
"$4,500 ",FL
"$4,500 ",FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
"$12,700 ",FL
"$12,700 ",FL
"$9,000 ",FL
"$12,700 ",FL
"$12,700 ",FL
"$9,000 ",FL
$0 ,FL
"$12,700 ",FL
"$9,000 ",FL
"$2,500 ",FL
"$1,000 ",FL
"$6,400 ",FL
"$12,700 ",FL
"$6,400 ",FL
"$12,700 ",FL
$0 ,FL
"$10,000 ",FL
"$5,000 ",FL
"$5,000 ",FL
$0 ,FL
"$5,000 ",FL
"$12,700 ",FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
"$12,700 ",FL
"$12,700 ",FL
,FL
,FL
,FL
$0 ,FL
"$12,700 ",FL
"$12,700 ",FL
"$12,700 ",FL
"$12,700 ",FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
"$4,500 ",FL
"$4,500 ",FL
"$10,400 ",FL
"$4,500 ",FL
"$4,500 ",FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
"$10,400 ",FL
"$4,500 ",FL
"$4,500 ",FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
"$12,700 ",FL
$0 ,FL
"$12,700 ",FL
"$10,400 ",FL
"$4,500 ",FL
"$4,500 ",FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
,FL
"$10,400 ",GA
"$4,500 ",GA
"$4,500 ",GA
"$12,700 ",GA
